"geoid","name","state","county","total_energy_burden","electricity_burden","gas_burden","other_burden","total_energy_cost","electricity_cost","gas_cost","other_cost","total_households","income","black","amerind","asian","hawaiian_pi","hispanic","white","multiracial","other_race","no_high_school","high_school","some_college","bachelor"
51800075502,"Census Tract 755.02, Suffolk city","Virginia","Suffolk city",2,1,1,0,3033,2014,965,54,1532,138828,42,0,2,0,3,43,6,3,5,14,33,48
51800075503,"Census Tract 755.03, Suffolk city","Virginia","Suffolk city",3,2,1,0,2865,2127,671,67,997,113499,39,0,1,0,2,46,7,5,6,28,33,34
51800075504,"Census Tract 755.04, Suffolk city","Virginia","Suffolk city",3,3,0,0,2413,2081,269,63,1107,82309,59,0,2,0,4,30,5,0,13,32,35,21
51800075601,"Census Tract 756.01, Suffolk city","Virginia","Suffolk city",4,3,1,0,2714,2113,498,103,1243,74202,71,0,0,0,0,20,9,0,22,35,32,11
51800075602,"Census Tract 756.02, Suffolk city","Virginia","Suffolk city",3,2,1,1,3771,2400,728,643,498,123818,12,0,0,0,1,83,3,1,13,21,41,24
51800075701,"Census Tract 757.01, Suffolk city","Virginia","Suffolk city",3,3,0,0,2286,1930,211,145,922,66959,43,0,0,0,2,52,1,1,5,31,50,14
51800075702,"Census Tract 757.02, Suffolk city","Virginia","Suffolk city",3,2,1,0,3115,2268,626,221,1252,117875,37,0,1,0,2,52,8,0,12,18,29,41
51800075703,"Census Tract 757.03, Suffolk city","Virginia","Suffolk city",4,2,1,1,3516,2265,653,598,556,94715,39,0,1,0,2,53,5,0,7,26,46,20
51800075801,"Census Tract 758.01, Suffolk city","Virginia","Suffolk city",3,2,1,0,3062,2286,499,277,1100,98521,10,0,2,0,1,78,6,4,9,27,44,21
51800075802,"Census Tract 758.02, Suffolk city","Virginia","Suffolk city",3,2,0,0,2940,2318,412,210,903,94755,34,0,0,0,0,63,1,2,12,25,41,23
51800075803,"Census Tract 758.03, Suffolk city","Virginia","Suffolk city",4,3,1,0,3259,2359,476,424,613,87238,20,0,0,0,0,78,2,1,6,43,35,16
51810040000,"Census Tract 400, Virginia Beach city","Virginia","Virginia Beach city",3,2,0,0,1955,1627,277,51,418,75473,22,0,5,0,13,41,14,5,5,20,49,26
51810040200,"Census Tract 402, Virginia Beach city","Virginia","Virginia Beach city",3,3,0,0,1929,1690,159,80,1816,60664,45,0,5,0,6,26,16,2,17,30,35,18
51810040403,"Census Tract 404.03, Virginia Beach city","Virginia","Virginia Beach city",2,2,0,0,2066,1576,289,201,1782,85325,19,0,7,0,5,54,11,4,10,24,36,30
51810040404,"Census Tract 404.04, Virginia Beach city","Virginia","Virginia Beach city",2,1,1,0,2664,1777,772,115,3695,147674,22,0,12,0,2,59,5,0,1,14,27,59
51810040405,"Census Tract 404.05, Virginia Beach city","Virginia","Virginia Beach city",3,3,0,0,1533,1383,147,3,1851,52012,61,0,0,0,6,18,7,9,5,15,45,35
51810040406,"Census Tract 404.06, Virginia Beach city","Virginia","Virginia Beach city",2,2,0,0,1785,1580,201,4,1769,77239,52,1,2,0,0,24,1,19,4,20,40,36
51810040600,"Census Tract 406, Virginia Beach city","Virginia","Virginia Beach city",3,2,0,0,2061,1679,204,178,3031,75464,52,0,2,0,5,22,18,0,7,24,38,32
51810040801,"Census Tract 408.01, Virginia Beach city","Virginia","Virginia Beach city",3,2,1,0,2217,1624,578,15,1509,83060,31,1,3,1,1,53,10,1,10,40,37,13
51810040802,"Census Tract 408.02, Virginia Beach city","Virginia","Virginia Beach city",2,2,1,0,2446,1836,593,17,1917,103953,36,0,8,0,4,45,5,2,3,27,39,31
51810041002,"Census Tract 410.02, Virginia Beach city","Virginia","Virginia Beach city",3,2,1,0,2274,1767,486,21,951,72758,22,0,2,0,9,38,15,14,30,23,27,20
51810041003,"Census Tract 410.03, Virginia Beach city","Virginia","Virginia Beach city",2,2,1,0,2317,1722,557,38,1451,100270,23,0,3,0,3,67,2,2,3,17,49,30
51810041004,"Census Tract 410.04, Virginia Beach city","Virginia","Virginia Beach city",3,2,1,0,2581,1787,758,36,1489,81825,11,1,7,0,7,58,12,5,9,24,41,26
51810041200,"Census Tract 412, Virginia Beach city","Virginia","Virginia Beach city",2,2,1,0,2721,1921,624,176,2535,116458,5,0,5,0,1,87,2,1,8,16,31,45
51810041400,"Census Tract 414, Virginia Beach city","Virginia","Virginia Beach city",2,1,0,0,3265,2242,679,344,1912,190390,6,0,5,0,1,80,6,1,3,9,16,71
51810041600,"Census Tract 416, Virginia Beach city","Virginia","Virginia Beach city",2,1,0,0,2604,2075,446,83,1320,144189,4,0,10,0,5,75,6,1,4,19,22,55
51810041801,"Census Tract 418.01, Virginia Beach city","Virginia","Virginia Beach city",2,2,0,0,1955,1571,320,64,2466,89116,9,0,2,0,2,76,11,0,0,19,32,49
51810041803,"Census Tract 418.03, Virginia Beach city","Virginia","Virginia Beach city",1,1,0,0,2098,1697,342,59,1526,142690,1,0,2,0,1,92,5,0,1,5,26,68
51810041804,"Census Tract 418.04, Virginia Beach city","Virginia","Virginia Beach city",2,1,0,0,2793,1716,481,596,1441,144760,1,0,0,0,0,95,3,0,1,16,31,52
51810042000,"Census Tract 420, Virginia Beach city","Virginia","Virginia Beach city",1,1,0,0,3148,2432,656,60,1393,218012,1,0,2,0,3,88,6,0,1,3,27,69
51810042201,"Census Tract 422.01, Virginia Beach city","Virginia","Virginia Beach city",2,1,0,0,2614,1966,627,21,1279,144762,4,0,4,0,5,83,1,3,0,11,26,63
51810042202,"Census Tract 422.02, Virginia Beach city","Virginia","Virginia Beach city",2,1,0,0,3028,2166,653,209,1631,162157,4,0,3,0,0,90,3,0,2,20,23,55
51810042400,"Census Tract 424, Virginia Beach city","Virginia","Virginia Beach city",2,2,0,0,2697,1875,542,280,1663,116652,19,0,2,0,1,70,6,2,6,17,37,40
51810042600,"Census Tract 426, Virginia Beach city","Virginia","Virginia Beach city",2,2,0,0,2262,1608,462,192,1130,107160,9,0,0,0,0,74,12,3,6,13,43,37
51810042801,"Census Tract 428.01, Virginia Beach city","Virginia","Virginia Beach city",3,2,1,0,2627,1797,796,34,1829,80517,23,0,6,0,2,56,12,1,4,38,42,15
51810042802,"Census Tract 428.02, Virginia Beach city","Virginia","Virginia Beach city",2,2,0,0,1766,1484,274,8,1802,83974,35,0,2,0,4,45,11,4,10,23,46,21
